91,179,40.5966063,-73.97727231
92,95,40.67530042,-74.16981697
93,177,40.78228705,-73.97634828
94,55,40.73109566,-73.99531014
95,8,40.71312031,-73.95752805
96,101,40.77792112,-73.95458346
97,213,40.7471092,-74.15280867
98,100,40.70473328,-73.98773789
99,154,40.75539132,-73.97425915
100,3,40.71528089,-74.03559212
101,206,40.8286022,-73.87925863
102,151,40.77352188,-73.9567852
103,53,40.77834721,-73.980903
104,107,40.58532515,-73.9520234
105,226,40.7111095,-74.00504351
106,114,40.79889202,-74.11812338
107,154,40.75243234,-73.99025421
108,65,40.70554075,-74.00825638
109,114,40.80188708,-73.93010371
110,73,40.73447832,-73.99024844
111,118,40.74763189,-73.98638613
112,90,40.69009477,-73.95507709
113,179,40.75527488,-73.97880614
114,206,40.82650767,-73.95039082
115,35,40.74116059,-73.9881134
116,22,40.720582,-73.992714
117,186,40.70427281,-73.98675917
118,177,40.753402,-74.038721
119,149,40.75044987,-73.99221104
120,117,40.71057519,-73.81579267
121,22,40.71855466,-73.98899738
122,149,40.72048005,-73.9935598
123,3,40.75554296,-73.97036779
124,67,40.79262893,-74.04188633
125,101,40.74049402,-73.98710489
126,179,40.74159955,-74.00364876
127,90,40.76633906,-74.21865463
128,154,40.7451207,-73.99247516
129,177,40.6612058,-73.88063192
130,181,40.7734959,-73.78427823
131,206,40.73977359,-74.00257587
132,206,40.69321652,-73.989999
133,226,40.72898243,-73.99583817
134,37,40.7064404,-74.00612169
135,22,40.75275186,-73.97305387
136,51,40.71421606,-74.00596619
137,206,40.67837611,-73.90339851
138,114,40.75586147,-73.95361626
139,62,40.63129906,-73.95096149
140,53,40.93280626,-74.07115459
141,183,40.75102831,-73.87264967
142,55,40.89827481,-74.02881019
143,78,40.76543897,-73.96773907
144,73,40.75892783,-73.96144262
145,22,40.71655808,-74.00008678
146,202,40.81143815,-74.06779647
147,22,40.74227764,-73.98525554
148,181,40.88224162,-74.20962095
149,159,40.73228891,-74.01051196
150,66,40.73308,-73.99987221
151,107,40.7991943,-74.09895296
152,22,40.71536266,-73.99738756
153,66,40.75589317,-73.92044471
154,55,40.94766989,-74.08349276
155,114,40.73132217,-74.05938719
156,99,40.70780392,-74.006107
157,181,40.64108677,-74.209455
158,60,40.78051373,-73.98104875
159,73,40.75616479,-73.99060249
160,34,40.8309567,-73.884723
161,22,40.74017876,-74.00560523
162,22,40.67682903,-73.96343804
163,22,40.63357692,-74.00645452
164,114,40.78168478,-73.78896895
165,114,40.75099148,-73.98887973
166,124,40.83398774,-73.94515816
167,107,40.80927,-73.94907117
168,22,40.72705648,-73.98041169
169,55,40.71918331,-73.9890146
170,90,40.75976949,-73.96155742
171,155,40.75581774,-73.97181988
172,114,40.80356164,-73.94186034
173,114,40.93508142,-73.96537147
174,107,40.73388473,-73.99288836
175,90,40.95643123,-74.06887283
176,193,40.7117113,-73.94253731
177,184,40.80135488,-73.94390103
178,53,40.76087975,-73.76646801
179,108,40.7909522,-73.80611369
180,66,40.71182866,-73.99882224
181,177,40.70246445,-73.9443086
182,226,40.81965536,-73.95009041
183,55,40.74473641,-73.93688625
184,72,40.70888267,-73.81835451
185,107,40.74149914,-73.9954823
186,90,40.72413519,-73.99778927
187,154,40.76985338,-73.99028599
188,159,40.66390777,-73.97094727
189,133,40.74167305,-73.97428784
190,114,40.66521166,-73.94186034
191,140,40.70264598,-73.94236262
192,53,40.750546,-73.976485
193,154,40.75305572,-73.9914778
194,177,40.875788,-74.065925
195,114,40.76723746,-73.89482953
196,114,40.77519536,-73.81249842
197,166,40.63509147,-73.96280295
198,22,40.71643185,-73.96150576
199,66,40.7127777,-73.7825931
200,114,40.72800078,-74.0358876
201,114,40.60259049,-73.98887973
202,154,40.72923959,-74.0067357
203,62,40.75285676,-73.97367373
204,154,40.75312596,-73.97379425
205,206,40.69308534,-73.92848253
206,151,40.79672258,-73.94124985
207,37,40.75816401,-73.99508715
208,114,40.7619429,-73.78896895
209,201,40.82991733,-74.14106369
210,107,40.75303121,-73.98586388
211,55,40.74625307,-74.16346213
212,66,40.914614,-73.772586
213,206,40.87307487,-73.88679028
214,15,40.77131186,-73.91743183
215,20,40.76003745,-73.82720006
216,114,40.7689159,-73.9065883
217,133,40.90981229,-73.90852556
218,154,40.749978,-73.98153
219,154,40.71357879,-74.01423569
220,181,40.74358295,-73.73229504
221,83,40.77662552,-74.01072979
222,124,40.8619684,-73.925085
223,35,40.75258771,-73.99450671
224,154,40.73680508,-73.99267028
225,128,40.782136,-74.02183792
226,149,40.72892143,-74.00715461
227,206,40.803894,-73.937624
228,114,40.84954116,-73.91834636
229,154,40.77350199,-73.98102579
230,55,40.89839491,-74.02952167
231,100,40.72944585,-73.99366021
232,50,40.81919256,-74.16168988
233,67,40.90633535,-74.03154709
234,53,40.758592,-73.970719
235,140,40.73529129,-74.0023613
236,177,40.81360995,-73.9900763
237,154,40.76640053,-73.98198997
238,154,40.75241412,-73.97532093
239,95,40.76266835,-73.9686574
240,53,40.733029,-73.990038
241,187,40.74477609,-73.98365433
242,66,40.74556451,-73.97545294
243,177,40.78914409,-73.94554276
244,160,40.71164771,-74.09326885
245,133,40.58426059,-73.94598475
246,53,40.761154,-73.973408
247,125,40.80338195,-74.00652912
248,90,40.7336234,-73.98776924
249,159,40.73787393,-74.1701532
250,53,40.72428495,-74.00196433
251,52,40.74858132,-73.98541049
252,218,40.75557964,-73.98854256
253,154,40.76037981,-73.98076178
254,164,40.74126054,-73.99395578
255,202,40.82827721,-73.92655344
256,90,40.79467579,-74.25571203
257,36,40.74159955,-73.99064541
258,217,40.70014058,-73.89948892
259,207,40.76379699,-73.748958
260,53,40.75573065,-73.97545868
261,23,40.7868103,-73.80815292
262,83,40.66605625,-74.04785156
263,210,40.71702584,-73.96295218
264,159,40.65173176,-73.97266388
265,151,40.65640036,-73.97730675
266,146,40.91946389,-74.18464682
267,53,40.81436517,-74.22000466
268,206,40.82976714,-73.89216006
269,107,40.77909533,-73.94470453
270,22,40.76351285,-73.98691986
271,218,40.76060089,-73.9858237
272,145,40.82858596,-74.14026976
273,107,40.74485099,-73.92599344
274,206,40.67826219,-73.89171481
275,73,40.72875167,-73.7045681
276,127,40.75304394,-73.98219109
277,190,40.75250499,-73.97758004
278,116,40.72201115,-74.00430259
279,90,40.85601972,-73.96592617
280,73,40.78526854,-73.84581462
281,226,40.76966852,-73.98251832
282,53,40.74370844,-73.98708055
283,90,40.74137194,-73.69822025
284,4,40.7585916,-73.78262367
285,101,40.84336374,-73.93525593
286,114,40.63217491,-73.91834636
287,110,40.80211254,-74.16162161
288,55,40.69866967,-73.98709777
289,78,40.74286266,-73.99238908
290,184,40.70652041,-74.00476167
291,154,40.7604494,-73.9747355
292,154,40.75790396,-73.98641825
293,34,40.70191799,-73.76667485
294,154,40.76327138,-73.99592993
295,98,40.67275736,-73.87127829
296,30,40.73675198,-73.98883669
297,154,40.74049402,-73.98673475
298,53,40.74430639,-73.99555922
299,159,40.936052,-74.0375
300,181,40.80568875,-74.01008606
301,159,40.63103757,-73.88500801
302,38,40.71812833,-73.9903116
303,155,40.7439438,-73.84954766
304,146,40.63130312,-73.96078213
305,170,40.72953,-73.874835
306,72,40.73867005,-73.9998552
307,184,40.71961169,-73.98675
308,87,40.71985686,-73.96130487
309,114,40.72384336,-73.73013314
310,169,40.75102831,-73.9942503
311,71,40.76013134,-74.04415237
312,184,40.72605801,-73.94989382
313,108,40.74812934,-74.00809571
314,36,40.73355153,-73.98995876
315,14,40.78243059,-73.95342397
316,49,40.73510277,-73.99836888
317,63,40.81828069,-74.223347
318,107,40.92399289,-73.99764007
319,53,40.69238982,-73.99091631
320,183,40.717664,-73.997261
321,53,40.73378729,-73.99303526
322,166,40.85803216,-73.8563633
323,157,40.60987841,-74.12012203
324,66,40.72537715,-73.95177084
325,71,40.89273311,-74.1147553
326,45,40.64915477,-73.96412322
327,21,40.81209483,-74.00346477
328,23,40.59529646,-73.79498083
329,17,40.800194,-73.99455
330,114,40.76921864,-74.25901479
331,222,40.87429177,-73.91099453
332,161,40.7618528,-73.9887506
333,30,40.742451,-74.006323
334,189,40.75525456,-73.84614944
335,218,40.76274737,-73.98761988
336,20,40.75288139,-73.97764206
337,136,40.73962102,-73.99597922
338,90,40.81947674,-73.97751331
339,161,40.77114936,-73.98270607
340,22,40.7761672,-73.9561516
341,145,40.76280415,-73.98008456
342,35,40.78702825,-73.97758223
343,22,40.71684751,-73.95466382
344,17,40.92571083,-74.09905893
345,215,40.75331211,-73.974555
346,95,40.77269419,-73.98206458
347,22,40.70742022,-73.94282185
348,33,40.7273726,-74.02115822
349,154,40.64310442,-74.02556832
350,166,40.63198743,-73.94709262
351,3,40.91582773,-74.07631874
352,21,40.75079785,-73.99122982
353,20,40.61614098,-73.99316382
354,107,40.71872112,-74.03991222
355,53,40.73001497,-73.99150372
356,24,40.67230729,-73.95784374
357,149,40.71863981,-73.95997167
358,35,40.75845677,-73.98914047
359,55,40.8038898,-73.969019
360,99,40.73400375,-74.00299564
361,116,40.7592973,-73.99532735
362,22,40.868073,-73.92065391
363,22,40.71835305,-73.96003063
364,22,40.73486134,-73.99302609
365,50,40.58325449,-73.82132413
366,73,40.71038766,-74.00759073
367,50,40.84776824,-73.99616521
368,136,40.76293741,-73.98551953
369,207,40.75008549,-73.99309158
370,187,40.83433374,-73.88697178
371,22,40.68154156,-73.97719
372,114,40.76741096,-73.96537147
373,154,40.75305038,-73.98573762
374,33,40.87768274,-73.92219543
375,22,40.7392899,-74.03033069
376,66,40.83261202,-73.91535237
377,98,40.77296034,-74.26713787
378,90,40.7793939,-73.94523829
379,22,40.769619,-73.910056
380,71,40.73867686,-73.99581515
381,102,40.85699349,-73.88066411
382,206,40.87873731,-73.83842468
383,114,40.86926138,-73.91834636
384,81,40.711125,-73.949002
385,179,40.96533103,-74.0627049
386,71,40.72260792,-73.98888588
387,218,40.7592256,-73.98530719
388,37,40.64580572,-73.90217543
389,37,40.64060641,-73.90576441
390,227,40.72218619,-73.99712358
391,227,40.73703676,-73.99694568
392,50,40.78534773,-73.97571695
393,206,40.68805851,-73.98049054
394,22,40.71841212,-73.98989439
395,22,40.75657067,-73.984594
396,22,40.75242625,-73.97223473
397,114,40.69954649,-73.83602511
398,206,40.68864363,-73.96114111
399,108,40.68571486,-74.07188416
400,98,40.80599684,-73.99773189
401,154,40.71606899,-74.19332071
402,51,40.90464262,-74.09846543
403,107,40.91195587,-74.02976274
404,90,40.68152423,-73.71970005
405,159,40.7932604,-73.93630645
406,53,40.7808997,-73.98125536
407,170,40.71089701,-74.00067398
408,90,40.76705894,-73.92198329
409,166,40.735259,-74.001785
410,114,40.8298142,-73.91834636
411,101,40.7599365,-73.97610149
412,116,40.72783448,-73.99089697
413,90,40.77914002,-73.94793659
414,114,40.77394293,-73.94186034
415,22,40.7594475,-73.99131017
416,72,40.74557029,-73.90323816
417,177,40.7509389,-73.98590326
418,22,40.726876,-73.983532
419,96,40.7752788,-73.81649919
420,22,40.71275399,-73.96637304
421,107,40.74130691,-73.99004459
422,199,40.82055964,-74.00762516
423,71,40.79560547,-74.19878389
424,159,40.7208873,-73.95193156
425,73,40.777059,-73.949276
426,71,40.60570192,-73.98525554
427,53,40.75818931,-73.91956633
428,107,40.71403312,-74.0095303
429,71,40.752188,-73.993585
430,38,40.75320512,-73.99811638
431,154,40.73963589,-74.00600118
432,30,40.74387898,-73.98157101
433,165,40.86565,-73.850893
434,107,40.72125204,-73.98917288
435,212,40.77355486,-73.95565683
436,83,40.72081904,-73.96455288
437,211,40.60630827,-73.96175831
438,159,40.78086639,-73.96687031
439,159,40.74696435,-73.8076973
440,166,40.75804738,-73.97092452
441,3,40.69715761,-73.90544863
442,206,40.60906562,-73.95777225
443,107,40.76396629,-73.9151144
444,53,40.74029892,-73.98678303
445,206,40.85541922,-73.92921209
446,53,40.72529209,-73.99214603
447,181,40.7341603,-74.0593499
448,22,40.71496202,-74.006442
449,22,40.72029729,-73.98828575
450,90,40.77714549,-73.95074487
451,149,40.727144,-73.988872
452,22,40.67685054,-73.72460203
453,206,40.60323393,-73.97238004
454,91,40.74069488,-73.98985822
455,184,40.75842407,-73.97068977
456,62,40.75322891,-73.97315144
457,68,40.72320253,-73.9989944
458,3,40.76854002,-73.98188093
459,114,40.98764596,-73.98887973
460,3,40.74583735,-73.98799265
461,107,40.75552198,-73.97404105
462,120,40.74222944,-73.99319252
463,35,40.72722625,-73.9994967
464,34,40.75154847,-73.97530317
465,119,40.72612736,-73.98620822
466,120,40.72628915,-74.00039463
467,179,40.781856,-73.979227
468,3,40.75363719,-73.99983224
469,64,40.80647862,-73.9650931
470,205,40.65397232,-73.94619714
471,22,40.76152842,-73.98525953
472,190,40.73771556,-73.98822262
473,38,40.85137788,-73.9400804
474,206,40.67026755,-73.98977637
475,15,40.88295544,-74.03819561
476,226,40.8607586,-74.19882774
477,136,40.7338442,-73.99309158
478,155,40.76596702,-73.71603929
479,22,40.75576646,-73.99123556
480,22,40.72961659,-73.98979783
481,125,40.82739197,-73.94585847
482,22,40.74364473,-74.00428604
483,22,40.72302981,-73.98893999
484,73,40.75599853,-73.98640909
485,22,40.77033928,-73.95377411
486,157,40.879797,-74.10825
487,22,40.76034689,-73.98721829
488,159,40.59322988,-73.89163971
489,206,40.76211758,-73.92542481
490,114,40.79726156,-74.17684116
491,34,40.91036248,-73.99783518
492,38,40.71493168,-74.01143789
493,95,40.74015544,-73.99480513
494,107,40.76382383,-73.92896991
495,35,40.6704181,-73.97867203
496,22,40.74492804,-73.98279346
497,99,40.735697,-74.006838
498,154,40.7428899,-73.98457258
499,50,40.69058118,-73.98719533
500,3,40.75884052,-73.96865166
501,101,40.72649308,-74.00530109
502,147,40.74936729,-73.98189815
503,55,40.72200363,-73.7932287
504,209,40.64074683,-73.99722114
505,177,40.68610406,-73.94382641
506,51,40.74959782,-73.98605347
507,184,40.750648,-73.987191
508,120,40.72413205,-73.98238598
509,107,40.76634629,-73.97933272
510,48,40.8138975,-74.00386647
511,151,40.65200851,-73.9590168
512,105,40.69360343,-73.98605901
513,114,40.81035929,-74.05938719
514,22,40.72574081,-73.9902829
515,90,40.75158099,-74.02665138
516,21,40.78252292,-74.02104683
517,133,40.61886061,-74.02090911
518,114,40.63396697,-74.00063278
519,35,40.714888,-73.944521
520,49,40.72894872,-74.00533552
521,53,40.75633057,-73.99101175
522,206,40.816188,-73.917947
523,154,40.761436,-73.972889
524,114,40.63230087,-73.98887973
525,136,40.73808374,-73.99064004
526,221,40.81224072,-74.21866912
527,72,40.68820223,-73.98028543
528,3,40.73974449,-73.8153274
529,55,40.82395789,-74.17836333
530,82,40.66381372,-74.23420779
531,22,40.7332402,-74.00536421
532,55,40.8624788,-74.19912815
533,160,40.75917173,-73.9939177
534,169,40.67952991,-73.75119
535,159,40.70159374,-73.995924
536,187,40.68569,-73.773322
537,82,40.66768384,-73.7805748
538,22,40.751704,-73.990475
539,22,40.73963321,-74.00200718
540,55,40.84129182,-73.94046256
541,52,40.73595831,-73.991189
542,51,40.84816411,-73.99766207
543,187,40.59458489,-73.79526807
544,22,40.73454149,-73.98787254
545,69,40.762821,-73.975858
546,107,40.73441328,-74.01000023
547,73,40.73547014,-73.99212599
548,107,40.74292,-73.976996
549,181,40.74335535,-73.73199463
550,125,40.73505208,-73.98046335
551,55,40.70998933,-74.08731497
552,105,40.90300407,-74.07862186
553,74,40.76179069,-73.83030739
554,123,40.74685206,-73.98440615
555,98,40.67285629,-73.8706983
556,3,40.70957246,-74.0136963
557,164,40.72988293,-74.00054383
558,121,40.72987459,-73.98918676
559,22,40.72145329,-73.987813
560,151,40.71849344,-73.98266315
561,149,40.75691211,-73.98881373
562,22,40.73014715,-74.00478463
563,22,40.739058,-73.99472
564,53,40.76006061,-73.97693369
565,161,40.6634023,-73.976447
566,37,40.6801437,-73.73029947
567,51,40.8508585,-73.97017479
568,22,40.71317723,-73.95817666
569,140,40.80879629,-74.00230765
570,151,40.70376662,-73.71352212
571,34,40.877383,-73.846316
572,133,40.79005808,-73.95325005
573,105,40.74569253,-74.26388868
574,22,40.74595882,-73.99392709
575,154,40.75662186,-73.97053998
576,53,40.84118443,-73.93985407
577,82,40.76626335,-74.04643581
578,131,40.78794867,-73.80916391
579,114,40.85040529,-73.71836391
580,114,40.86633341,-74.1063776
581,198,40.926755,-73.966263
582,154,40.75331461,-73.98689691
583,98,40.70052364,-73.78898906
584,114,40.87454171,-74.0946311
585,30,40.85086,-73.93832
586,177,40.740758,-73.905031
587,90,40.73878012,-73.99914934
588,166,40.72988184,-73.99101958
589,62,40.74038294,-73.99592419
590,3,40.70347091,-74.01129771
591,71,40.80381274,-74.19446
592,154,40.67421992,-73.7705645
593,95,40.72553593,-73.996785
594,154,40.7546921,-73.98021082
595,181,40.71057275,-73.95584106
596,22,40.71943413,-73.95592661
597,22,40.73135689,-73.98894573
598,73,40.78401473,-73.84640617
599,114,40.74118775,-74.27075087
600,102,40.66680521,-73.8420528
601,206,40.76256859,-73.96796465
602,217,40.7549772,-73.99526423
603,34,40.7420383,-73.990214
604,203,40.78129022,-73.9521382
605,208,40.72164844,-73.99753332
606,155,40.75780284,-73.79267721
607,90,40.76057081,-73.9823745
608,183,40.676722,-73.742232
609,90,40.73543725,-73.97971725
610,107,40.91395359,-74.04993549
611,155,40.62428111,-74.08448137
612,90,40.75778225,-73.82794674
613,145,40.723202,-73.9899354
614,22,40.729299,-74.003776
615,35,40.74170827,-73.99346173
616,59,40.91777713,-74.16923761
617,154,40.601836,-73.97629933
618,27,40.75837794,-73.96966183
619,159,40.77137686,-73.96882296
620,207,40.74689526,-73.98500741
621,164,40.70966654,-74.00904254
622,145,40.77901864,-73.9539578
623,116,40.705896,-73.829739
624,66,40.754052,-73.987177
625,53,40.76410316,-73.95882526
626,115,40.77887659,-73.95391187
627,159,40.84066627,-73.84275922
628,55,40.81212025,-73.96193504
629,66,40.77998124,-73.98419954
630,3,40.75687997,-73.98888588
631,53,40.8397572,-74.20795578
632,207,40.74274164,-73.99656773
633,103,40.73821027,-73.98364859
634,183,40.84302,-73.848816
635,107,40.749085,-73.98225698
636,218,40.75911105,-73.98771644
637,201,40.593458,-73.99991512
638,22,40.76401977,-73.99757403
639,21,40.68021246,-73.94531314
640,154,40.73329164,-73.99283671
641,133,40.74501356,-73.88571739
642,102,40.7603257,-73.96356583
643,11,40.74026116,-73.99771467
644,22,40.76162097,-73.97419027
645,57,40.77032058,-73.98241639
646,155,40.84098974,-73.94512372
647,82,40.7806274,-73.80233962
648,3,40.76828116,-73.98535884
649,149,40.73977867,-73.98508787
650,114,40.84498742,-74.16509908
651,22,40.74781156,-73.94023868
652,38,40.80426072,-73.94815456
653,53,40.81660855,-73.89223137
654,37,40.6314785,-73.94704096
655,66,40.58613798,-73.98802175
656,22,40.72898802,-73.988404
657,27,40.78011898,-73.77649784
658,53,40.75879867,-73.97868418
659,206,40.89330492,-73.85726452
660,52,40.76883184,-73.96759558
661,135,40.732958,-73.986404
662,164,40.78004683,-73.80215579
663,145,40.86674826,-73.82558032
664,154,40.74204967,-74.00477889
665,22,40.73243131,-74.00174894
666,58,40.75799557,-73.9895311
667,116,40.74704563,-73.98993731
668,90,40.86280336,-74.03514862
669,22,40.7251207,-73.9843896
670,53,40.77762296,-73.9822
671,206,40.819688,-73.901553
672,114,40.69279344,-73.78896895
673,164,40.74306996,-74.00021673
674,64,40.722534,-73.982745
675,71,40.71771096,-73.9520521
676,30,40.813942,-74.218789
677,115,40.75281068,-73.97726655
678,190,40.633613,-74.014332
679,66,40.69736849,-73.93242007
680,108,40.74658547,-74.00965081
681,55,40.73563273,-73.81625891
682,149,40.76873613,-73.98292065
683,50,40.73438143,-73.98503745
684,163,40.72935595,-73.98754541
685,14,40.64572694,-73.77540779
686,22,40.729935,-73.994038
687,22,40.72714572,-74.00021099
688,45,40.72956803,-73.99836888
689,73,40.75643019,-73.91317646
690,53,40.88495175,-74.21103973
691,103,40.72417,-73.978871
692,120,40.72930764,-74.00246859
693,22,40.72697537,-73.9888539
694,161,40.81502974,-74.219496
695,136,40.75922049,-73.98880005
696,90,40.93604834,-74.06987786
697,53,40.7212077,-73.9840915
698,164,40.74073503,-73.98726994
699,17,40.76600249,-73.910857
700,154,40.74904906,-73.99156268
701,206,40.70095931,-73.80771875
702,233,40.66501457,-73.96446705
703,150,40.75849431,-73.91783253
704,159,40.84054296,-73.93982291
705,114,40.73202068,-73.71836391
706,136,40.70061174,-73.89890901
707,206,40.71937978,-74.0069747
708,219,40.78036032,-73.94991678
709,22,40.73931053,-74.00353937
710,66,40.7875966,-73.94337292
711,105,40.80883947,-73.8000131
712,22,40.7600187,-73.98401589
713,154,40.71135502,-74.01059763
714,50,40.8115815,-73.96310716
715,36,40.945582,-74.019574
716,71,40.58370644,-73.95025545
717,68,40.71348449,-73.95874491
718,140,40.81241258,-74.0157938
719,187,40.88460679,-74.0975791
720,78,40.70172388,-73.84065628
721,71,40.7039631,-73.9311399
722,169,40.86595112,-73.92275832
723,107,40.7269092,-73.95266055
724,22,40.70759615,-73.9218092
725,152,40.76258484,-73.83236289
726,177,40.75362869,-74.17654016
727,127,40.64157427,-74.07676044
728,145,40.66351713,-73.72697353
729,71,40.7087084,-74.00404436
730,116,40.76864337,-73.98255815
731,164,40.725548,-73.95138
732,53,40.70455194,-74.0094844
733,22,40.78336854,-73.97819996
734,145,40.72078652,-73.84366035
735,197,40.734559,-74.000769
736,32,40.74127131,-73.9949486
737,206,40.86547281,-73.92727017
738,34,40.70913499,-74.00492809
739,120,40.77266971,-73.95545593
740,159,40.80901735,-73.96547765
741,34,40.75513278,-73.98426267
742,49,40.77505316,-73.98446928
743,11,40.79319478,-73.95184546
744,206,40.74766743,-73.8839525
745,55,40.74959813,-73.98766019
746,217,40.758765,-73.992318
747,121,40.73887551,-73.99280228
748,120,40.80502758,-73.954893
749,66,40.84035247,-73.8563933
750,186,40.76354854,-73.75886084
751,181,40.75286759,-74.19430096
752,53,40.79884023,-73.94136535
753,21,40.75284904,-73.98916955
754,20,40.77985901,-73.77615452
755,206,40.836622,-73.847136
756,124,40.78880047,-73.97428784
757,162,40.74551114,-73.97760519
758,107,40.75473442,-73.70051622
759,177,40.79481299,-73.96233803
760,90,40.6903194,-73.99424846
761,154,40.74410267,-73.98444146
762,107,40.77548,-73.911166
763,155,40.73273351,-73.96397959
764,99,40.73618683,-74.00099144
765,177,40.6562363,-73.90769926
766,206,40.75164509,-73.9935598
767,218,40.76143867,-73.98374041
768,101,40.73752278,-73.98527275
769,154,40.72686302,-73.99325564
770,37,40.81998121,-73.85462448
771,159,40.77832353,-73.98911119
772,128,40.69908851,-74.07866478
773,37,40.83319692,-73.91407371
774,90,40.63314132,-74.01102227
775,20,40.7558072,-73.99060249
776,181,40.60627695,-73.98845218
777,114,40.77519536,-73.81249842
778,100,40.80767024,-73.96223545
779,159,40.77719424,-73.96558285
780,34,40.74289,-73.980506
781,206,40.86802856,-73.91990483
782,159,40.81886832,-73.87097394
783,121,40.71938641,-74.0086925
784,22,40.72195742,-73.99204016
785,71,40.80498078,-73.93702402
786,154,40.71892644,-74.0018034
787,114,40.78549052,-73.95361626
788,93,40.687945,-73.944785
789,20,40.76025742,-73.99089123
790,154,40.74818408,-73.99152251
791,22,40.76491851,-73.98778645
792,61,40.72200889,-73.7412265
793,184,40.76265358,-73.96734304
794,154,40.75586313,-73.97630236
795,34,40.65673532,-73.79530828
796,38,40.75701019,-73.97204946
797,198,40.85118353,-73.78843755
798,48,40.93922542,-73.88335705
799,55,40.71334219,-73.99140199
800,53,40.71882683,-74.03492332
801,154,40.76376011,-73.9727382
802,114,40.77879022,-73.9065883
803,189,40.74631409,-73.84529114
804,66,40.750012,-73.98141252
805,27,40.72090036,-73.84723306
806,90,40.74414382,-73.92338634
807,154,40.765063,-73.977083
808,82,40.75245189,-73.99322121
809,177,40.76969317,-74.02475928
810,83,40.76317103,-73.99986667
811,10,40.765079,-73.976963
812,206,40.67537671,-73.87210652
813,154,40.73081299,-73.99170615
814,206,40.76045573,-73.98377895
815,22,40.71460008,-73.94271279
816,218,40.76428721,-73.98384372
817,161,40.72780185,-73.98571466
818,50,40.76961898,-73.98470458
819,3,40.76127776,-73.99782945
820,177,40.64977004,-73.96059126
821,145,40.72844915,-74.00453213
822,102,40.67953134,-73.92899288
823,114,40.71486161,-74.08288386
824,159,40.77930656,-73.97365093
825,177,40.69981163,-73.92268
826,90,40.79563045,-73.97126315
827,53,40.76462798,-73.98814227
828,43,40.7146859,-74.09590157
829,34,40.75924127,-73.99601027
830,83,40.69324804,-74.01512861
831,73,40.67575609,-73.81898403
832,119,40.76988239,-73.95459494
833,206,40.75321868,-73.8454628
834,108,40.79133224,-73.80516052
